2017-07-24 11:52:02,456 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-init-destroy-demo-1:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-init-destroy-demo-1/pom.xml.
2017-07-24 11:52:02,498 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-ioc-demo-challenge:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-ioc-demo-challenge/pom.xml.
2017-07-24 11:52:02,525 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-jdbc-exception-demo:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-jdbc-exception-demo/pom.xml.
2017-07-24 11:52:02,595 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-jdbc-template-demo-1:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-jdbc-template-demo-1/pom.xml.
2017-07-24 11:52:02,623 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-jdbc-template-demo-2:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-jdbc-template-demo-2/pom.xml.
2017-07-24 11:52:02,663 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-logging-demo-1:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-logging-demo-1/pom.xml.
2017-07-24 11:52:02,723 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-mvc-demo-1:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-mvc-demo-1/pom.xml.
2017-07-24 11:52:02,750 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-mvc-handler-mapping-adapter-demo:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-mvc-handler-mapping-adapter-demo/pom.xml.
2017-07-24 11:52:02,787 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-mvc-interceptor-demo-1:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-mvc-interceptor-demo-1/pom.xml.
2017-07-24 11:52:02,820 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-mvc-interceptor-demo-2:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-mvc-interceptor-demo-2/pom.xml.
2017-07-24 11:52:02,861 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-mvc-java-config-demo:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-mvc-java-config-demo/pom.xml.
2017-07-24 11:52:02,887 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-mvc-jndi-demo:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-mvc-jndi-config-demo/pom.xml.
